step,timestamp,gene_CD3E,gene_CD4,gene_CD8A,gene_ZAP70,gene_LCK,gene_NFATC1,gene_IL2,gene_IFNG,gene_PD1,gene_CTLA4,protein_CD3,protein_CD4,protein_CD8,protein_ZAP70,protein_LCK,protein_NFAT,protein_IL2,protein_IFNG,protein_PD1,protein_CTLA4,metabolite_atp,metabolite_calcium,metabolite_camp,pathway_tcr_signaling,pathway_activation,pathway_effector_function,pathway_checkpoint_inhibition
116,58.0,9.839812132477498,9.742912049392922,9.455052887230444,9.742912049392922,9.791389396056585,9.670313825266781,9.086954762010526,9.086954762010526,9.455052887230444,9.086954762010526,4.6751747461095,4.531487108482729,4.1837164954222485,4.531487108482729,4.600818571078054,4.434937514905833,3.8273349391120823,3.8273349391120823,4.1837164954222485,3.8273349391120823,1.1060633686946766,0.9522714840873955,0.9496198998700288,4.818174796369523,4.801921438393399,4.872687201944369,4.661199566982301
117,58.5,9.847693225089115,9.755435975851539,9.480815406090342,9.755435975851539,9.801602334333367,9.68625466913439,9.128438765876924,9.128438765876924,9.480815406090342,9.128438765876924,4.687608339431253,4.548798652454881,4.211551055803395,4.548798652454881,4.615817700882485,4.4553470058889015,3.8641791613034013,3.8641791613034013,4.211551055803395,3.8641791613034013,1.1034117844773097,0.9534646969852106,0.9508794023732781,4.821290028110408,4.80559578737162,4.873870483735755,4.669290878182255
118,59.0,9.85519257706624,9.767365119249423,9.505426872573059,9.767365119249423,9.811325409447988,9.70144975501447,9.168218732658946,9.168218732658946,9.505426872573059,9.168218732658946,4.699607736886346,4.565542847813372,4.238609174827552,4.565542847813372,4.630309951074561,4.475115899469818,3.900175671554705,3.900175671554705,4.238609174827552,3.900175671554705,1.100826489865377,0.9546280795605804,0.9521074173139461,4.824298764003801,4.80914680461187,4.875005489494998,4.677151099835341
119,59.5,9.862328102264245,9.778726268348242,9.528932516052542,9.778726268348242,9.820581148469989,9.715931606019842,9.206348495642501,9.206348495642501,9.528932516052542,9.206348495642501,4.711185552598635,4.58173386213141,4.264902028987488,4.58173386213141,4.644308982232583,4.494258394646823,3.9353256003680324,3.9353256003680324,4.264902028987488,3.9353256003680324,1.0983058276187425,0.9557623775715659,0.9533047318810974,4.827204145059103,4.812578003959997,4.87609426115345,4.684784477286787
120,60.0,9.869116929393902,9.789545144609235,9.551376367377753,9.789545144609235,9.829391135425068,9.729731551456558,9.242881657308532,9.242881657308532,9.551376367377753,9.242881657308532,4.722354198203551,4.5973857976400705,4.290441336722558,4.5973857976400705,4.657828311506581,4.512788763700896,3.969631361782344,3.969631361782344,4.290441336722558,3.969631361782344,1.095848181928274,0.9568683181322768,0.95447211358407,4.8300092480803976,4.815892835532368,4.877138749053423,4.692195331233824
121,60.5,9.87557543103335,9.799846431147985,9.572801233190129,9.799846431147985,9.837776041730457,9.74287974871234,9.277871433518905,9.277871433518905,9.572801233190129,9.277871433518905,4.733125874069207,4.612512668536767,4.315239300716183,4.612512668536767,4.670881296974513,4.53072131923366,4.003096579531199,4.003096579531199,4.315239300716183,4.003096579531199,1.093451977380067,0.9579466101789699,0.9556103107444682,4.832717085109625,4.819094684370926,4.87814081625709,4.699388044575374
122,61.0,9.88171925211487,9.809653802334966,9.593248677598803,9.809653802334966,9.845755656580751,9.755405207158612,9.31137051351032,9.31137051351032,9.593248677598803,9.31137051351032,4.743512561668618,4.627128380168303,4.339308552620343,4.627128380168303,4.683481123540306,4.548070383450942,4.035726013392397,4.035726013392397,4.339308552620343,4.035726013392397,1.0911156779455653,0.9589979449244956,0.9567200529758565,4.83533060304239,4.822186869339188,4.8791022426580275,4.706367049980241
123,61.5,9.887563337832525,9.81898995384339,9.612759010527487,9.81898995384339,9.853348917164329,9.767335813737256,9.34343093498649,9.34343093498649,9.612759010527487,9.34343093498649,4.7535260170310005,4.641246710005973,4.362662100252513,4.641246710005973,4.6956407902924,4.564850259621826,4.0675254860974395,4.0675254860974395,4.362662100252513,4.0675254860974395,1.0888377859969263,0.9600229963013832,0.95780205165146,4.8378526834029225,4.825172642241667,4.880024728902567,4.713136818174027
124,62.0,9.893121960925901,9.827876632967172,9.631371282081474,9.827876632967172,9.860573938605627,9.778698359932546,9.374103973551502,9.374103973551502,9.631371282081474,9.374103973551502,4.763177765202598,4.654881290329854,4.3853132772919245,4.654881290329854,4.70737309924292,4.581075205639048,4.098501811131355,4.098501811131355,4.3853132772919245,4.098501811131355,1.0866168413470032,0.9610224213938486,0.9588570003601735,4.840286142265322,4.82805518715005,4.880909900128097,4.719701846939627
125,62.5,9.898408748303424,9.83633466905142,9.64912328231903,9.83633466905142,9.867448043542366,9.789518569856437,9.403440045694307,9.403440045694307,9.64912328231903,9.403440045694307,4.772479095650054,4.668045592539647,4.407275695485304,4.668045592539647,4.718690645369334,4.596759409603507,4.128662721717145,4.128662721717145,4.407275695485304,4.128662721717145,1.0844514203133282,0.9619968608590024,0.9598855753511691,4.842633730309044,4.830837619920257,4.8817593095254095,4.7260666508215685
126,63.0,9.903436706976146,9.844384003896076,9.666051545848026,9.844384003896076,9.873987791259443,9.799821129201439,9.431488624514186,9.431488624514186,9.666051545848026,9.431488624514186,4.7814410585419544,4.680752913010067,4.42856319935724,4.680752913010067,4.729605807882353,4.611916967353368,4.158016801244142,4.158016801244142,4.42856319935724,4.158016801244142,1.082340134805495,0.9629469393375273,0.9608884359673899,4.844898132997211,4.833522987885372,4.882574441732145,4.732235751520562
127,63.5,9.90821824927954,9.852043722010055,9.682191360705472,9.852043722010055,9.880209006312713,9.809629714839796,9.458298167368193,9.458298167368193,9.682191360705472,9.458298167368193,4.790074461846845,4.693016360409815,4.449189823407014,4.693016360409815,4.740130742646054,4.626561861856694,4.18657341536614,4.18657341536614,4.449189823407014,4.18657341536614,1.0802816314353576,0.9638732658540891,0.9618662250682052,4.847081970867032,4.836114269710217,4.883356716064248,4.738213668961376
128,64.0,9.912765217366736,9.859332080608569,9.697576781014147,9.859332080608569,9.886126806586235,9.818967024870446,9.4839160546224,9.4839160546224,9.697576781014147,9.4839160546224,4.7983898691886715,4.704848844404538,4.469169751762017,4.704848844404538,4.750277375678407,4.64070794438562,4.214342645963393,4.214342645963393,4.469169751762017,4.214342645963393,1.0782745906494737,0.9647764342077368,0.9628195694415,4.849187799922248,4.838614375394164,4.88410748959223,4.744004913014429
129,64.5,9.917088906961894,9.86626653926041,9.712240642946531,9.86626653926041,9.891755630736032,9.827854808936502,9.508388538697897,9.508388538697897,9.712240642946531,9.508388538697897,4.806397598403286,4.716263065665822,4.48851728024758,4.716263065665822,4.760057397662887,4.654368917389752,4.241335227132671,4.241335227132671,4.48851728024758,4.241335227132671,1.0763177258832368,0.9656570233525434,0.9637490802054626,4.851218112118191,4.841026146409516,4.884828060068921,4.749613975849362
130,65.0,9.921200090367055,9.872863789104782,9.726214583561346,9.872863789104782,9.897109264981843,9.836313898655645,9.531760702618584,9.531760702618584,9.726214583561346,9.531760702618584,4.814107720742298,4.72727150711015,4.507246780824234,4.72727150711015,4.769482259404289,4.667558318986655,4.267562483341502,4.267562483341502,4.507246780824234,4.267562483341502,1.0744097827361558,0.9665155977687299,0.964655353200326,4.853175335930571,4.843352355963596,4.8855196687152,4.755045324897162
131,65.5,9.925109038719912,9.87913978156894,9.739529062112005,9.87913978156894,9.902200869215989,9.844364238023996,9.554076427289594,9.554076427289594,9.739529062112005,9.554076427289594,4.82153006067318,4.7378864262938665,4.525372668335822,4.7378864262938665,4.7785631681644745,4.680289508987922,4.293036269856667,4.293036269856667,4.525372668335822,4.293036269856667,1.072549538167752,0.9673527078245117,0.9655389693703179,4.855061836999763,4.845595709373379,4.886183502870029,4.760303396396102
132,66.0,9.928825543503509,9.885109756528497,9.752213383458983,9.885109756528497,9.90704300240528,9.852024913670766,9.57537836676162,9.57537836676162,9.752213383458983,9.57537836676162,4.828674196227109,4.748119848892386,4.542909369505506,4.748119848892386,4.787311084816383,4.692575656380296,4.317768915532874,4.317768915532874,4.542909369505506,4.317768915532874,1.070735799713558,0.9681688901288988,0.96640049513606,4.856879918842836,4.847758844542199,4.886820698510961,4.7653925894959475
133,66.5,9.932358937312046,9.890788269861847,9.764295723249349,9.890788269861847,9.911647647268007,9.859314184856357,9.59570793076647,9.59570793076647,9.764295723249349,9.59570793076647,4.835549459848554,4.757983563194313,4.559871294111464,4.757983563194313,4.795736721757264,4.7044297281826895,4.341773168025392,4.341773168025392,4.559871294111464,4.341773168025392,1.0689674047207192,0.9689646678756764,0.9672404827576585,4.85863182362615,4.849844332528759,4.88743234265106,4.770317260894241
134,67.0,9.935718113879636,9.896189220358757,9.775803154556488,9.896189220358757,9.91602623421344,9.866249513120627,9.61510527384192,9.61510527384192,9.775803154556488,9.61510527384192,4.8421649397031175,4.767489115543566,4.576272808269803,4.767489115543566,4.803850541524737,4.715864479601571,4.36506214147017,4.36506214147017,4.576272808269803,4.36506214147017,1.067243219602701,0.9697405511787844,0.968059470688717,4.860319732991787,4.851854678199302,4.888019475618011,4.775081719978257
135,67.5,9.938911547381238,9.90132587595097,9.786761675701129,9.90132587595097,9.920189664536066,9.872847591500893,9.633609290398702,9.633609290398702,9.786761675701129,9.633609290398702,4.848529481402492,4.776647806665162,4.592128209748841,4.776647806665162,4.811662756061901,4.726892445409015,4.387649266656629,4.387649266656629,4.592128209748841,4.387649266656629,1.0655621391126335,0.9704970373993148,0.9688579839214991,4.861945768931598,4.853792320954408,4.888583093220984,4.779690224446163
136,68.0,9.941947311016959,9.906210899239637,9.797196239001323,9.906210899239637,9.924148332861028,9.879124373250912,9.651257615118357,9.651257615118357,9.797196239001323,9.651257615118357,4.854651690107792,4.785470688812895,4.607451705236432,4.785470688812895,4.819183326580331,4.737525932469837,4.409548243701757,4.409548243701757,4.607451705236432,4.409548243701757,1.0639230856348176,0.971234611464332,0.9696365343234616,4.863511994703055,4.855659635522482,4.889124148810621,4.78414697638112
137,68.5,9.94483309489262,9.910856372300549,9.807130780223881,9.910856372300549,9.927912148840939,9.885095100002657,9.668086628107375,9.668086628107375,9.807130780223881,9.668086628107375,4.860539932974718,4.793968563679764,4.6222573894802075,4.793968563679764,4.826421963972338,4.747777013346411,4.4307729972193535,4.4307729972193535,4.6222573894802075,4.4307729972193535,1.0623250084939473,0.9719537461777237,0.9703956209653751,4.8650204157815224,4.857458932812536,4.889643555237294,4.788456118752415
138,69.0,9.947576223210893,9.915273820753724,9.816588248533002,9.915273820753724,9.931490558107468,9.890774329322307,9.6841314642698,9.6841314642698,9.816588248533002,9.6841314642698,4.866202341906255,4.802151981014618,4.636559226219522,4.802151981014618,4.833388129726408,4.757657520912148,4.451337633965131,4.451337633965131,4.636559226219522,4.451337633965131,1.0607668832815986,0.9726549025232806,0.9711357304412408,4.866472980843978,4.859192460819404,4.890142186712613,4.792621732318239
139,69.5,9.950183670788483,9.919474237088789,9.825590636753471,9.919474237088789,9.934892562483952,9.896175961620516,9.699426026396988,9.699426026396988,9.825590636753471,9.699426026396988,4.871646816580654,4.810031237891107,4.650371030827383,4.810031237891107,4.840091037302186,4.767179043907054,4.471256402926799,4.471256402926799,4.650371030827383,4.471256402926799,1.0592477111995586,0.9733385299601985,0.9718573371802097,4.867871582779547,4.860862405575007,4.890620880578943,4.796647832905344
140,70.0,9.952662078915779,9.923468103241888,9.834159011785857,9.923468103241888,9.938126739467656,9.901313266384763,9.714003001509102,9.714003001509102,9.834159011785857,9.714003001509102,4.876881027724516,4.817616378577599,4.663706454580661,4.817616378577599,4.846539653923768,4.77635292337132,4.490543657818186,4.490543657818186,4.663706454580661,4.490543657818186,1.0577665184195697,0.9740050667111936,0.9725609037507045,4.869218059722581,4.862470892139773,4.891080438991481,4.800538369041547
141,70.5,9.955017770576127,9.927265412423687,9.842313545029706,9.927265412423687,9.941201260992429,9.906198907708566,9.727893880017918,9.727893880017918,9.842313545029706,9.727893880017918,4.881912420602694,4.824917194959311,4.676578970477371,4.824917194959311,4.852742702752391,4.785190249895468,4.509213821927725,4.509213821927725,4.676578970477371,4.509213821927725,1.0563223554590804,0.9746549400434137,0.9732468811569369,4.870514196104362,4.864019985628733,4.891521630517267,4.804297219917899
142,71.0,9.957256765042501,9.930875690201352,9.850073542687815,9.930875690201352,9.944123911484263,9.910844969098562,9.741128977314364,9.741128977314364,9.850073542687815,9.741128977314364,4.886748218698622,4.831943227466379,4.689001860520698,4.831943227466379,4.858708665401878,4.793701861628159,4.527281355264198,4.527281355264198,4.689001860520698,4.527281355264198,1.0549142965726033,0.9752885665423283,0.9739157091280135,4.871761723719766,4.865511692267251,4.891945191655317,4.807928193658125
143,71.5,9.959384791869704,9.934308014840258,9.857457475840413,9.934308014840258,9.94690210522371,9.915262977545959,9.753737457416715,9.753737457416715,9.857457475840413,9.753737457416715,4.891395427560433,4.838703766464066,4.700988204390673,4.838703766464066,4.864445784762377,4.8018983429854,4.544760723936406,4.544760723936406,4.700988204390673,4.544760723936406,1.0535414391582882,0.9759063523787701,0.9745678163998132,4.872962322805546,4.866947960471702,4.892351828281855,4.811435025873933
144,72.0,9.961407304300561,9.937571036913674,9.864483010192423,9.937571036913674,9.949542903030377,9.919463926853789,9.765747358346482,9.765747358346482,9.864483010192423,9.765747358346482,4.895860838789925,4.8452078540637045,4.71255086942595,4.8452078540637045,4.869962068100017,4.809790024007475,4.561666371698248,4.561666371698248,4.71255086942595,4.561666371698248,1.052202903179331,0.9765086935693008,0.9752036209898178,4.874117623127175,4.868330681950824,4.892742217024456,4.814821378485688
145,72.5,9.963329492104727,9.94067299819083,9.871167035410169,9.94067299819083,9.952053028285684,9.92345830021571,9.77718561892855,9.77718561892855,9.871167035410169,9.77718561892855,4.900151034153048,4.85146428631529,4.723702501839907,4.85146428631529,4.875265290402159,4.817386980312493,4.578012693586549,4.578012693586549,4.723702501839907,4.578012693586549,1.0508978305998478,0.9770959762300683,0.9758235304650724,4.875229205071365,4.86966169282374,4.893117006568732,4.818090838788899
146,73.0,9.965156293868743,9.94362174981557,9.877525693975835,9.94362174981557,9.954438882310917,9.927256092045896,9.78807810674006,9.78807810674006,9.877525693975835,9.78807810674006,4.904272389792114,4.8574816157449145,4.734455519097307,4.8574816157449145,4.880362997939824,4.824699033598016,4.5938140115757236,4.5938140115757236,4.734455519097307,4.5938140115757236,1.0496253848348516,0.9776685768243165,0.9764279422034456,4.8762986007417535,4.870942774751047,4.893476818901022,4.821246918747942
147,73.5,9.96689240875602,9.946424769789322,9.883574409498863,9.946424769789322,9.956706559118146,9.930866829062879,9.798449646958844,9.798449646958844,9.883574409498863,9.798449646958844,4.908231080521409,4.863268154202402,4.744822103379914,4.863268154202402,4.885262512020787,4.831735752644687,4.609084552170908,4.609084552170908,4.744822103379914,4.609084552170908,1.0483847502139803,0.9782268624037086,0.9770172436483595,4.877327295055275,4.872175656075578,4.893822250490386,4.824293054499364
148,74.0,9.96854230775523,9.949089179773395,9.889327914433302,9.949089179773395,9.958861859552123,9.934299590633115,9.808324051886846,9.808324051886846,9.889327914433302,9.808324051886846,4.912033084189219,4.868831975986616,4.7548141960717505,4.868831975986616,4.88997093290855,4.838506454778281,4.623838425859534,4.623838425859534,4.7548141960717505,4.623838425859534,1.0471751314586308,0.9787711908436159,0.9775918125571506,4.878316726837153,4.873362012969818,4.894153873413013,4.827232606048155
149,74.5,9.970110244435462,9.951621761226644,9.89480027715902,9.951621761226644,9.96091030484152,9.937563028382504,9.817724150947079,9.817724150947079,9.89480027715902,9.817724150947079,4.915684186090645,4.874180921217952,4.764443493197138,4.874180921217952,4.894495143884161,4.845020207748929,4.638089608340235,4.638089608340235,4.764443493197138,4.638089608340235,1.045995753172165,0.9793019110725255,0.9781520172432218,4.879268289912444,4.874503470587104,4.8944722364220645,4.830068857141116
